,Depth (m),Temperature (K),Porosity (m^3/m^3),Salt fraction (kg/kg),epsilon_s_prime,epsilon_s_primeprime,sigma_s,T_A Downwelling Low Band (K),T_A Downwelling High Band (K),T_A Upwelling Low Band (K),T_A Upwelling High Band (K)
107,1070.0,116.96346153846153,0.3,1e-05,3.04628845,1.164800576518066e-05,6.15392220195517e-10,20486675616.87079,36.44961593201595,230.2793145659599,390.0220923349231
108,1080.0,117.08461538461539,0.3,1e-05,3.0463987,1.1688042153426104e-05,6.294495438728408e-10,20486471546.92876,36.58688226246625,230.2796369916754,390.0772381392247
109,1090.0,117.20576923076923,0.3,1e-05,3.04650895,1.1728216154273718e-05,6.43797915357075e-10,20486266178.682446,36.724629509318866,230.2799608947789,390.1324622036305
110,1100.0,117.32692307692308,0.3,1e-05,3.0466192000000003,1.1768528240723944e-05,6.584427091702017e-10,20486059495.047874,36.86286085930598,230.28028629125436,390.18776423061354
111,1110.0,117.44807692307693,0.3,1e-05,3.04672945,1.1808978887403013e-05,6.733893863153455e-10,20485851482.06285,37.00157682341327,230.280613200978,390.2431449722693
112,1120.0,117.56923076923077,0.3,1e-05,3.0468397,1.1849568570568464e-05,6.886434954455128e-10,20485642117.702667,37.1407778973314,230.2809416387563,390.2986041080365
113,1130.0,117.69038461538462,0.3,1e-05,3.04694995,1.1890297768114919e-05,7.042106740447247e-10,20485431385.887115,37.280467173673394,230.28127163198872,390.3541413113168
114,1140.0,117.81153846153846,0.3,1e-05,3.0470602,1.1931166959579515e-05,7.200966496216451e-10,20485219270.849667,37.42064509687044,230.28160319854038,390.40975728810486
115,1150.0,117.9326923076923,0.3,1e-05,3.0471704500000003,1.1972176626147723e-05,7.363072409157714e-10,20485005754.41026,37.561312096505915,230.28193635565137,390.46545168957084
116,1160.0,118.05384615384615,0.3,1e-05,3.0472807,1.2013327250658919e-05,7.528483591162795e-10,20484790816.042747,37.70247117269384,230.28227112421624,390.52122416116515
117,1170.0,118.175,0.3,1e-05,3.04739095,1.2054619317612105e-05,7.697260090936481e-10,20484574438.315453,37.84412012840752,230.2826075286519,390.57707536413693
118,1180.0,118.29615384615384,0.3,1e-05,3.0475012,1.2096053313171529e-05,7.869462906440815e-10,20484356601.476734,37.98626448442315,230.28294558837166,390.63300390668024
119,1190.0,118.41730769230769,0.3,1e-05,3.04761145,1.2137629725172575e-05,8.045153997468776e-10,20484137286.17246,38.1289020118909,230.28328532626372,390.6890114379307
120,1200.0,118.53846153846153,0.3,1e-05,3.0477217000000003,1.2179349043127309e-05,8.224396298348102e-10,20483916473.44053,38.27203559707559,230.28362676443504,390.7450965563656
121,1210.0,118.65961538461538,0.3,1e-05,3.04783195,1.2221211758230417e-05,8.407253730776043e-10,20483694144.70531,38.415668082624805,230.2839699242241,390.8012598689793
122,1220.0,118.78076923076924,0.3,1e-05,3.0479422,1.2263218363364914e-05,8.593791216786149e-10,20483470279.175488,38.55979973565828,230.28431482621397,390.8575019620036
123,1230.0,118.90192307692308,0.3,1e-05,3.04805245,1.230536935310787e-05,8.784074691847401e-10,20483244853.910202,38.704430809654255,230.2846614942663,390.9138224131416
124,1240.0,119.02307692307693,0.3,1e-05,3.0481627000000002,1.2347665223736412e-05,8.978171118097831e-10,20483017849.00563,38.84956405914909,230.2850099553943,390.9702207951935
125,1250.0,119.14423076923077,0.3,1e-05,3.0482729500000003,1.2390106473233365e-05,9.176148497711884e-10,20482789244.974163,38.99519969009327,230.28536023173658,391.02669765316875
126,1260.0,119.26538461538462,0.3,1e-05,3.0483832,1.2432693601293286e-05,9.37807588640355e-10,20482559020.213516,39.141340392325965,230.2857123446271,391.08325254043655
127,1270.0,119.38653846153846,0.3,1e-05,3.04849345,1.2475427109328255e-05,9.58402340706601e-10,20482327151.0719,39.28798632498197,230.28606631849092,391.1398859719508
128,1280.0,119.50769230769231,0.3,1e-05,3.0486037,1.2518307500473824e-05,9.794062263548175e-10,20482093616.88975,39.43514011398333,230.2864221807214,391.1965974821698
129,1290.0,119.62884615384615,0.3,1e-05,3.0487139500000002,1.2561335279594839e-05,1.0008264754569568e-09,20481858392.509068,39.58280187236103,230.28677995393318,391.2533875566097
130,1300.0,119.75,0.3,1e-05,3.0488242000000003,1.2604510953291567e-05,1.0226704287774022e-09,20481621458.219902,39.730971700570414,230.28713966745073,391.31025571132835
131,1310.0,119.87115384615385,0.3,1e-05,3.04893445,1.2647835029905449e-05,1.0449455393923488e-09,20481382787.435696,39.87965459402903,230.2875013420754,391.36720145815997
132,1320.0,119.99230769230769,0.3,1e-05,3.0490447,1.2691308019525268e-05,1.0676593741232568e-09,20481142358.984287,40.02884814267343,230.2878650089247,391.42422618393556
133,1330.0,120.11346153846154,0.3,1e-05,3.04915495,1.2734930433993058e-05,1.0908196149844521e-09,20480900147.36075,40.17855482622664,230.2882306906629,391.4813284389544
134,1340.0,120.23461538461538,0.3,1e-05,3.0492652000000002,1.2778702786910172e-05,1.11443406064501e-09,20480656127.62405,40.3287770835726,230.2885984163586,391.53850864247977
135,1350.0,120.35576923076923,0.3,1e-05,3.0493754500000003,1.2822625593643227e-05,1.1385106279049864e-09,20480410275.388268,40.47951489365231,230.28896821401622,391.595767195294
136,1360.0,120.47692307692307,0.3,1e-05,3.0494857,1.2866699371330363e-05,1.163057353186056e-09,20480162564.46798,40.63077063457628,230.28934011059607,391.65310356116385
137,1370.0,120.59807692307692,0.3,1e-05,3.04959595,1.2910924638887112e-05,1.1880823940367239e-09,20479912971.595623,40.78254664427312,230.28971413557534,391.7105181137979
138,1380.0,120.71923076923076,0.3,1e-05,3.0497062,1.2955301917012696e-05,1.213594030652092e-09,20479661469.410774,40.93484282699674,230.29009031381878,391.7680112089536
139,1390.0,120.84038461538461,0.3,1e-05,3.0498164500000002,1.299983172819608e-05,1.2396006674083977e-09,20479408031.176773,41.08766146112989,230.29046867615776,391.82558228127897
140,1400.0,120.96153846153845,0.3,1e-05,3.0499267000000003,1.3044514596722038e-05,1.2661108344122942e-09,20479152628.495827,41.24100240878619,230.2908492522624,391.8832316603713
141,1410.0,121.0826923076923,0.3,1e-05,3.05003695,1.3089351048677521e-05,1.2931331890650324e-09,20478895235.88295,41.39486788959172,230.29123207407363,391.9409587651672
142,1420.0,121.20384615384616,0.3,1e-05,3.0501472,1.313434161195763e-05,1.3206765176416388e-09,20478635823.966507,41.54926008409996,230.29161716894143,391.99876389965124
143,1430.0,121.325,0.3,1e-05,3.05025745,1.3179486816272022e-05,1.3487497368851091e-09,20478374366.283092,41.70417878258001,230.29200456981127,392.0566473506953
144,1440.0,121.44615384615385,0.3,1e-05,3.0503677000000002,1.3224787193151039e-05,1.3773618956158225e-09,20478110830.37894,41.859626108061065,230.29239430505282,392.1146085100216
145,1450.0,121.5673076923077,0.3,1e-05,3.0504779500000003,1.327024327595202e-05,1.4065221763561193e-09,20477845191.128254,42.01560414517384,230.29278641173175,392.17264763976044
146,1460.0,121.68846153846154,0.3,1e-05,3.0505882,1.3315855599865471e-05,1.4362398969702624e-09,20477577417.495804,42.17211261408454,230.293180915765,392.23076498542946
147,1470.0,121.80961538461538,0.3,1e-05,3.05069845,1.3361624701921562e-05,1.46652451231984e-09,20477307479.18916,42.329155861091,230.29357785162352,392.2889599126748
148,1480.0,121.93076923076923,0.3,1e-05,3.0508087,1.3407551120996218e-05,1.4973856159345966e-09,20477035344.51123,42.48673123780932,230.2939772524253,392.34723350168036
149,1490.0,122.05192307692307,0.3,1e-05,3.0509189500000002,1.3453635397817675e-05,1.5288329416989806e-09,20476760984.649914,42.644843018412956,230.29437915311448,392.40558424180426
150,1500.0,122.17307692307692,0.3,1e-05,3.0510292000000003,1.3499878074972718e-05,1.5608763655542579e-09,20476484367.29618,42.80349082576121,230.2947835841231,392.4640131801729
151,1510.0,122.29423076923077,0.3,1e-05,3.05113945,1.3546279696913139e-05,1.593525907216512e-09,20476205458.85062,42.962676558379165,230.2951905807927,392.52251964650515
152,1520.0,122.41538461538461,0.3,1e-05,3.0512497,1.3592840809962024e-05,1.6267917319104507e-09,20475924226.54253,43.122402077988596,230.2956001800951,392.5811038075884
153,1530.0,122.53653846153846,0.3,1e-05,3.05135995,1.3639561962320392e-05,1.660684152119209e-09,20475640638.41441,43.2826692097464,230.29601241751274,392.6397658147324
154,1540.0,122.65769230769232,0.3,1e-05,3.0514702000000002,1.3686443704073414e-05,1.6952136293501738e-09,20475354661.27568,43.44347974248401,230.29642732707006,392.6985058039428
155,1550.0,122.77884615384616,0.3,1e-05,3.0515804500000003,1.3733486587197122e-05,1.7303907759169294e-09,20475066258.74177,43.60483542894799,230.29684494433096,392.7573238960944
156,1560.0,122.9,0.3,1e-05,3.0516907,1.3780691165564684e-05,1.7662263567374985e-09,20474775397.34299,43.766735742405665,230.29726530924324,392.81622019710335
157,1570.0,123.02115384615385,0.3,1e-05,3.05180095,1.3828057994953141e-05,1.8027312911488668e-09,20474482044.459534,43.9291823835801,230.2976884572167,392.8751939824205
158,1580.0,123.1423076923077,0.3,1e-05,3.0519112,1.3875587633049739e-05,1.8399166547378237e-09,20474186160.4549,44.09217701779424,230.29811442215362,392.9342453368918
