,Placement Depth (m),Attenuation
749,20380.0,1
750,20390.0,1
751,20400.0,1
752,20410.0,1
753,20420.0,1
754,20430.0,1
755,20440.0,1
756,20450.0,1
757,20460.0,1
758,20470.0,1
759,20480.0,1
760,20490.0,1
761,20500.0,1
762,20510.0,1
763,20520.0,1
764,20530.0,1
765,20540.0,1
766,20550.0,1
767,20560.0,1
768,20570.0,1
769,20580.0,1
770,20590.0,1
771,20600.0,1
772,20610.0,1
773,20620.0,1
774,20630.0,1
775,20640.0,1
776,20650.0,1
777,20660.0,1
778,20670.0,1
779,20680.0,1
780,20690.0,1
781,20700.0,1
782,20710.0,1
783,20720.0,1
784,20730.0,1
785,20740.0,1
786,20750.0,1
787,20760.0,1
788,20770.0,1
789,20780.0,1
790,20790.0,1
791,20800.0,1
792,20810.0,1
793,20820.0,1
794,20830.0,1
795,20840.0,1
796,20850.0,1
797,20860.0,1
798,20870.0,1
799,20880.0,1
800,20890.0,1
801,20900.0,1
802,20910.0,1
803,20920.0,1
804,20930.0,1
805,20940.0,1
806,20950.0,1
807,20960.0,1
808,20970.0,1
809,20980.0,1
810,20990.0,1
811,21000.0,1
812,21010.0,1
813,21020.0,1
814,21030.0,1
815,21040.0,1
816,21050.0,1
817,21060.0,1
818,21070.0,1
819,21080.0,1
820,21090.0,1
821,21100.0,1
822,21110.0,1
823,21120.0,1
824,21130.0,1
825,21140.0,1
826,21150.0,1
827,21160.0,1
828,21170.0,1
829,21180.0,1
830,21190.0,1
831,21200.0,1
832,21210.0,1
833,21220.0,1
834,21230.0,1
835,21240.0,1
836,21250.0,1
837,21260.0,1
838,21270.0,1
839,21280.0,1
840,21290.0,1
841,21300.0,1
842,21310.0,1
843,21320.0,1
844,21330.0,1
845,21340.0,1
846,21350.0,1
847,21360.0,1
848,21370.0,1
849,21380.0,1
850,21390.0,1
851,21400.0,1
852,21410.0,1
853,21420.0,1
854,21430.0,1
855,21440.0,1
856,21450.0,1
857,21460.0,1
858,21470.0,1
859,21480.0,1
860,21490.0,1
861,21500.0,1
862,21510.0,1
863,21520.0,1
864,21530.0,1
865,21540.0,1
866,21550.0,1
867,21560.0,1
868,21570.0,1
869,21580.0,1
870,21590.0,1
871,21600.0,1
872,21610.0,1
873,21620.0,1
874,21630.0,1
875,21640.0,1
876,21650.0,1
877,21660.0,1
878,21670.0,1
879,21680.0,1
880,21690.0,1
881,21700.0,1
882,21710.0,1
883,21720.0,1
884,21730.0,1
885,21740.0,1
886,21750.0,1
887,21760.0,1
888,21770.0,1
889,21780.0,1
890,21790.0,1
891,21800.0,1
892,21810.0,1
893,21820.0,1
894,21830.0,1
895,21840.0,1
896,21850.0,1
897,21860.0,1
898,21870.0,1
899,21880.0,1
900,21890.0,1
901,21900.0,1
902,21910.0,1
903,21920.0,1
904,21930.0,1
905,21940.0,1
906,21950.0,1
907,21960.0,1
908,21970.0,1
909,21980.0,1
910,21990.0,1
911,22000.0,1
912,22010.0,1
913,22020.0,1
914,22030.0,1
915,22040.0,1
916,22050.0,1
917,22060.0,1
918,22070.0,1
919,22080.0,1
920,22090.0,1
921,22100.0,1
922,22110.0,1
923,22120.0,1
924,22130.0,1
925,22140.0,1
926,22150.0,1
927,22160.0,1
928,22170.0,1
929,22180.0,1
930,22190.0,1
931,22200.0,1
932,22210.0,1
933,22220.0,1
934,22230.0,1
935,22240.0,1
936,22250.0,1
937,22260.0,1
938,22270.0,1
939,22280.0,1
940,22290.0,1
941,22300.0,1
942,22310.0,1
943,22320.0,1
944,22330.0,1
945,22340.0,1
946,22350.0,1
947,22360.0,1
948,22370.0,1
949,22380.0,1
950,22390.0,1
951,22400.0,1
952,22410.0,1
953,22420.0,1
954,22430.0,1
955,22440.0,1
956,22450.0,1
957,22460.0,1
958,22470.0,1
959,22480.0,1
960,22490.0,1
961,22500.0,1
962,22510.0,1
963,22520.0,1
964,22530.0,1
965,22540.0,1
966,22550.0,1
967,22560.0,1
968,22570.0,1
969,22580.0,1
970,22590.0,1
971,22600.0,1
972,22610.0,1
973,22620.0,1
974,22630.0,1
975,22640.0,1
976,22650.0,1
977,22660.0,1
978,22670.0,1
979,22680.0,1
980,22690.0,1
981,22700.0,1
982,22710.0,1
983,22720.0,1
984,22730.0,1
985,22740.0,1
986,22750.0,1
987,22760.0,1
988,22770.0,1
989,22780.0,1
990,22790.0,1
991,22800.0,1
992,22810.0,1
993,22820.0,1
994,22830.0,1
995,22840.0,1
996,22850.0,1
997,22860.0,1
998,22870.0,1
999,22880.0,1
1000,22890.0,1
1001,22900.0,1
1002,22910.0,1
1003,22920.0,1
1004,22930.0,1
1005,22940.0,1
1006,22950.0,1
1007,22960.0,1
1008,22970.0,1
1009,22980.0,1
1010,22990.0,1
1011,23000.0,1
1012,23010.0,1
1013,23020.0,1
1014,23030.0,1
1015,23040.0,1
1016,23050.0,1
1017,23060.0,1
1018,23070.0,1
1019,23080.0,1
1020,23090.0,1
1021,23100.0,1
1022,23110.0,1
1023,23120.0,1
1024,23130.0,1
1025,23140.0,1
1026,23150.0,1
1027,23160.0,1
1028,23170.0,1
1029,23180.0,1
1030,23190.0,1
1031,23200.0,1
1032,23210.0,1
1033,23220.0,1
1034,23230.0,1
1035,23240.0,1
1036,23250.0,1
1037,23260.0,1
1038,23270.0,1
1039,23280.0,1
1040,23290.0,1
1041,23300.0,1
1042,23310.0,1
1043,23320.0,1
1044,23330.0,1
1045,23340.0,1
1046,23350.0,1
1047,23360.0,1
1048,23370.0,1
1049,23380.0,1
1050,23390.0,1
1051,23400.0,1
1052,23410.0,1
1053,23420.0,1
1054,23430.0,1
1055,23440.0,1
1056,23450.0,1
1057,23460.0,1
1058,23470.0,1
1059,23480.0,1
1060,23490.0,1
1061,23500.0,1
1062,23510.0,1
1063,23520.0,1
1064,23530.0,1
1065,23540.0,1
1066,23550.0,1
1067,23560.0,1
1068,23570.0,1
1069,23580.0,1
1070,23590.0,1
1071,23600.0,1
1072,23610.0,1
1073,23620.0,1
1074,23630.0,1
1075,23640.0,1
1076,23650.0,1
1077,23660.0,1
1078,23670.0,1
1079,23680.0,1
1080,23690.0,1
1081,23700.0,1
1082,23710.0,1
1083,23720.0,1
1084,23730.0,1
1085,23740.0,1
1086,23750.0,1
1087,23760.0,1
1088,23770.0,1
1089,23780.0,1
1090,23790.0,1
1091,23800.0,1
1092,23810.0,1
1093,23820.0,1
1094,23830.0,1
1095,23840.0,1
1096,23850.0,1
1097,23860.0,1
1098,23870.0,1
1099,23880.0,1
1100,23890.0,1
1101,23900.0,1
1102,23910.0,1
1103,23920.0,1
1104,23930.0,1
1105,23940.0,1
1106,23950.0,1
1107,23960.0,1
1108,23970.0,1
1109,23980.0,1
1110,23990.0,1
1111,24000.0,1
1112,24010.0,1
1113,24020.0,1
1114,24030.0,1
1115,24040.0,1
1116,24050.0,1
1117,24060.0,1
1118,24070.0,1
1119,24080.0,1
1120,24090.0,1
1121,24100.0,1
1122,24110.0,1
1123,24120.0,1
1124,24130.0,1
1125,24140.0,1
1126,24150.0,1
1127,24160.0,1
1128,24170.0,1
1129,24180.0,1
1130,24190.0,1
1131,24200.0,1
1132,24210.0,1
1133,24220.0,1
1134,24230.0,1
1135,24240.0,1
1136,24250.0,1
1137,24260.0,1
1138,24270.0,1
1139,24280.0,1
1140,24290.0,1
1141,24300.0,1
1142,24310.0,1
1143,24320.0,1
1144,24330.0,1
1145,24340.0,1
1146,24350.0,1
1147,24360.0,1
1148,24370.0,1
1149,24380.0,1
1150,24390.0,1
1151,24400.0,1
1152,24410.0,1
1153,24420.0,1
1154,24430.0,1
1155,24440.0,1
1156,24450.0,1
1157,24460.0,1
1158,24470.0,1
1159,24480.0,1
1160,24490.0,1
1161,24500.0,1
1162,24510.0,1
1163,24520.0,1
1164,24530.0,1
1165,24540.0,1
1166,24550.0,1
1167,24560.0,1
1168,24570.0,1
1169,24580.0,1
1170,24590.0,1
1171,24600.0,1
1172,24610.0,1
1173,24620.0,1
1174,24630.0,1
1175,24640.0,1
1176,24650.0,1
1177,24660.0,1
1178,24670.0,1
1179,24680.0,1
1180,24690.0,1
1181,24700.0,1
1182,24710.0,1
1183,24720.0,1
1184,24730.0,1
1185,24740.0,1
1186,24750.0,1
1187,24760.0,1
1188,24770.0,1
1189,24780.0,1
1190,24790.0,1
1191,24800.0,1
1192,24810.0,1
1193,24820.0,1
1194,24830.0,1
1195,24840.0,1
1196,24850.0,1
1197,24860.0,1
1198,24870.0,1
1199,24880.0,1
1200,24890.0,1
1201,24900.0,1
1202,24910.0,1
1203,24920.0,1
1204,24930.0,1
1205,24940.0,1
1206,24950.0,1
1207,24960.0,1
1208,24970.0,1
1209,24980.0,1
1210,24990.0,1
1211,25000.0,1
1212,25010.0,1
1213,25020.0,1
1214,25030.0,1
1215,25040.0,1
1216,25050.0,1
1217,25060.0,1
1218,25070.0,1
1219,25080.0,1
1220,25090.0,1
1221,25100.0,1
1222,25110.0,1
1223,25120.0,1
1224,25130.0,1
1225,25140.0,1
1226,25150.0,1
1227,25160.0,1
1228,25170.0,1
1229,25180.0,1
1230,25190.0,1
1231,25200.0,1
1232,25210.0,1
1233,25220.0,1
1234,25230.0,1
1235,25240.0,1
1236,25250.0,1
1237,25260.0,1
1238,25270.0,1
1239,25280.0,1
1240,25290.0,1
1241,25300.0,1
1242,25310.0,1
1243,25320.0,1
1244,25330.0,1
1245,25340.0,1
1246,25350.0,1
1247,25360.0,1
1248,25370.0,1
1249,25380.0,1
1250,25390.0,1
1251,25400.0,1
1252,25410.0,1
1253,25420.0,1
1254,25430.0,1
1255,25440.0,1
1256,25450.0,1
1257,25460.0,1
1258,25470.0,1
1259,25480.0,1
1260,25490.0,1
1261,25500.0,1
1262,25510.0,1
1263,25520.0,1
1264,25530.0,1
1265,25540.0,1
1266,25550.0,1
1267,25560.0,1
1268,25570.0,1
1269,25580.0,1
1270,25590.0,1
1271,25600.0,1
1272,25610.0,1
1273,25620.0,1
1274,25630.0,1
1275,25640.0,1
1276,25650.0,1
1277,25660.0,1
1278,25670.0,1
1279,25680.0,1
1280,25690.0,1
1281,25700.0,1
1282,25710.0,1
1283,25720.0,1
1284,25730.0,1
1285,25740.0,1
1286,25750.0,1
1287,25760.0,1
1288,25770.0,1
1289,25780.0,1
1290,25790.0,1
1291,25800.0,1
1292,25810.0,1
1293,25820.0,1
1294,25830.0,1
1295,25840.0,1
1296,25850.0,1
1297,25860.0,1
1298,25870.0,1
1299,25880.0,1
1300,25890.0,1
1301,25900.0,1
1302,25910.0,1
1303,25920.0,1
1304,25930.0,1
1305,25940.0,1
1306,25950.0,1
1307,25960.0,1
1308,25970.0,1
1309,25980.0,1
1310,25990.0,1
1311,26000.0,1
1312,26010.0,1
1313,26020.0,1
1314,26030.0,1
1315,26040.0,1
1316,26050.0,1
1317,26060.0,1
1318,26070.0,1
1319,26080.0,1
1320,26090.0,1
1321,26100.0,1
1322,26110.0,1
1323,26120.0,1
1324,26130.0,1
1325,26140.0,1
1326,26150.0,1
1327,26160.0,1
1328,26170.0,1
1329,26180.0,1
1330,26190.0,1
1331,26200.0,1
1332,26210.0,1
1333,26220.0,1
1334,26230.0,1
1335,26240.0,1
1336,26250.0,1
1337,26260.0,1
1338,26270.0,1
1339,26280.0,1
1340,26290.0,1
1341,26300.0,1
1342,26310.0,1
1343,26320.0,1
1344,26330.0,1
1345,26340.0,1
1346,26350.0,1
1347,26360.0,1
1348,26370.0,1
1349,26380.0,1
1350,26390.0,1
1351,26400.0,1
1352,26410.0,1
1353,26420.0,1
1354,26430.0,1
1355,26440.0,1
1356,26450.0,1
1357,26460.0,1
1358,26470.0,1
1359,26480.0,1
1360,26490.0,1
1361,26500.0,1
1362,26510.0,1
1363,26520.0,1
1364,26530.0,1
1365,26540.0,1
1366,26550.0,1
1367,26560.0,1
1368,26570.0,1
1369,26580.0,1
1370,26590.0,1
1371,26600.0,1
1372,26610.0,1
1373,26620.0,1
1374,26630.0,1
1375,26640.0,1
1376,26650.0,1
1377,26660.0,1
1378,26670.0,1
1379,26680.0,1
1380,26690.0,1
1381,26700.0,1
1382,26710.0,1
1383,26720.0,1
1384,26730.0,1
1385,26740.0,1
1386,26750.0,1
1387,26760.0,1
1388,26770.0,1
1389,26780.0,1
1390,26790.0,1
1391,26800.0,1
1392,26810.0,1
1393,26820.0,1
1394,26830.0,1
1395,26840.0,1
1396,26850.0,1
1397,26860.0,1
1398,26870.0,1
1399,26880.0,1
1400,26890.0,1
1401,26900.0,1
1402,26910.0,1
1403,26920.0,1
1404,26930.0,1
1405,26940.0,1
1406,26950.0,1
1407,26960.0,1
1408,26970.0,1
1409,26980.0,1
1410,26990.0,1
1411,27000.0,1
1412,27010.0,1
1413,27020.0,1
1414,27030.0,1
1415,27040.0,1
1416,27050.0,1
1417,27060.0,1
1418,27070.0,1
1419,27080.0,1
1420,27090.0,1
1421,27100.0,1
1422,27110.0,1
1423,27120.0,1
1424,27130.0,1
1425,27140.0,1
1426,27150.0,1
1427,27160.0,1
1428,27170.0,1
1429,27180.0,1
1430,27190.0,1
1431,27200.0,1
1432,27210.0,1
1433,27220.0,1
1434,27230.0,1
1435,27240.0,1
1436,27250.0,1
1437,27260.0,1
1438,27270.0,1
1439,27280.0,1
1440,27290.0,1
1441,27300.0,1
1442,27310.0,1
1443,27320.0,1
1444,27330.0,1
1445,27340.0,1
1446,27350.0,1
1447,27360.0,1
1448,27370.0,1
1449,27380.0,1
1450,27390.0,1
1451,27400.0,1
1452,27410.0,1
1453,27420.0,1
1454,27430.0,1
1455,27440.0,1
1456,27450.0,1
1457,27460.0,1
1458,27470.0,1
1459,27480.0,1
1460,27490.0,1
1461,27500.0,1
1462,27510.0,1
1463,27520.0,1
1464,27530.0,1
1465,27540.0,1
1466,27550.0,1
1467,27560.0,1
1468,27570.0,1
1469,27580.0,1
1470,27590.0,1
1471,27600.0,1
1472,27610.0,1
1473,27620.0,1
1474,27630.0,1
1475,27640.0,1
1476,27650.0,1
1477,27660.0,1
1478,27670.0,1
1479,27680.0,1
1480,27690.0,1
1481,27700.0,1
1482,27710.0,1
1483,27720.0,1
1484,27730.0,1
1485,27740.0,1
1486,27750.0,1
1487,27760.0,1
1488,27770.0,1
1489,27780.0,1
1490,27790.0,1
1491,27800.0,1
1492,27810.0,1
