,Depth (m),Temperature (K),Porosity (m^3/m^3),Salt fraction (kg/kg),epsilon_s_prime,epsilon_s_primeprime,sigma_s,alpha_s,delta_path_loss,T_A Downwelling Low Band (K),T_A Downwelling High Band (K),T_A Upwelling High Band (K),alpha_s low band,alpha_s high band
997,9970.0,224.7903846153846,0.0,0,3.14441095,0.0002469009328313187,1.8786702787522444e-07,2.7796060558289658e-05,0.9994442332844002,1192481.993381239,212.59264202461705,212.59264202461705,2.7796060558289658e-05,0.0006225607735226412
998,9980.0,224.91153846153844,0.0,0,3.1445212000000002,0.0002477495778100618,1.9092167077414017e-07,2.814699619087932e-05,0.9994372184971327,1191751.293220589,212.7886317507198,212.7886317507198,2.814699619087932e-05,0.0006249455572099326
999,9990.0,225.0326923076923,0.0,0,3.1446314500000008,0.00024860113974133205,1.9402261133050046e-07,2.8502929941622764e-05,0.9994301038537,1191011.8105500278,212.9841960396285,212.9841960396285,2.8502929941622764e-05,0.0006273423048958048
1000,10000.0,225.15384615384613,0.0,0,3.1447417000000004,0.0002494556286512443,1.9717049845460512e-07,2.8863930885635835e-05,0.99942288797553,1190263.4309857173,213.17933641413717,213.17933641413717,2.8863930885635835e-05,0.0006297511045278928
1001,10010.0,225.27499999999998,0.0,0,3.14485195,0.00025031305460037495,2.0036598938163768e-07,2.9230068817254385e-05,0.9994155694697456,1189506.0388647188,213.37405440199984,213.37405440199984,2.9230068817254385e-05,0.000632172028869332
1002,10020.0,225.39615384615382,0.0,0,3.1449622,0.0002511734276838806,2.036097497680757e-07,2.9601414513920435e-05,0.9994081469238909,1188739.5172346013,213.56835155108604,213.56835155108604,2.9601414513920435e-05,0.0006346052013113734
1003,10030.0,225.51730769230767,0.0,0,3.1450724500000002,0.00025203675803161667,2.0690245378910612e-07,2.9978039647942644e-05,0.9994006189076977,1187963.7478457463,213.76222941594176,213.76222941594176,2.9978039647942644e-05,0.0006370507034863807
1004,10040.0,225.6384615384615,0.0,0,3.1451827000000003,0.0002529030558082573,2.1024478423701625e-07,3.036001674708766e-05,0.9993929839738757,1187178.611145081,213.9556895569014,213.9556895569014,3.036001674708766e-05,0.0006395086150680436
1005,10050.0,225.75961538461536,0.0,0,3.1452929500000004,0.000253772331213414,2.1363743262061554e-07,3.074741938309501e-05,0.9993852406543455,1186383.9862653534,214.14873355468777,214.14873355468777,3.074741938309501e-05,0.0006419790656217332
1006,10060.0,225.8807692307692,0.0,0,3.1454032,0.0002546445944817562,2.1708109926565277e-07,3.114032184469087e-05,0.9993773874667782,1185579.7510232925,214.34136299342902,214.34136299342902,3.114032184469087e-05,0.0006444621303705597
1007,10070.0,226.00192307692305,0.0,0,3.14551345,0.0002555198558831326,2.2057649341626292e-07,3.1538799634461716e-05,0.9993694229046651,1184765.7819053666,214.53357947505336,214.53357947505336,3.1538799634461716e-05,0.0006469579340774086
1008,10080.0,226.12307692307692,0.0,0,3.1456237000000007,0.00025639812572269036,2.2412433333745763e-07,3.194292895477506e-05,0.9993613454475961,1183941.9540672747,214.72538460646473,214.72538460646473,3.194292895477506e-05,0.0006494665604194874
1009,10090.0,226.24423076923077,0.0,0,3.1457339500000003,0.000257279414340998,2.2772534641863271e-07,3.235278714168635e-05,0.999353153552589,1183108.1413226933,214.91677999867272,214.91677999867272,3.235278714168635e-05,0.0006519880910328923
1010,10100.0,226.3653846153846,0.0,0,3.1458442,0.00025816373211416595,2.3138026927815841e-07,3.276845250368849e-05,0.9993448456573154,1182264.216136665,215.1077672843365,215.1077672843365,3.276845250368849e-05,0.0006545226690795997
1011,10110.0,226.48653846153846,0.0,0,3.14595445,0.00025905108945396973,2.3508984786900138e-07,3.319000416798581e-05,0.9993364201831753,1181410.049623423,215.29834809772623,215.29834809772623,3.319000416798581e-05,0.0006570703714435352
1012,10120.0,226.6076923076923,0.0,0,3.1460647000000006,0.0002599414968079722,2.38854837585432e-07,3.361752243667916e-05,0.9993278755281814,1180545.5115355388,215.48852408480406,215.48852408480406,3.361752243667916e-05,0.0006596313108715677
1013,10130.0,226.72884615384615,0.0,0,3.1461749500000002,0.0002608349646596463,2.4267600337080567e-07,3.4051088656955214e-05,0.9993192100695557,1179670.470256928,215.6782969054774,215.6782969054774,3.4051088656955214e-05,0.0006622056101384907
1014,10140.0,226.85,0.0,0,3.1462852000000003,0.0002617315035284983,2.4655411982643174e-07,3.449078497380259e-05,0.9993104221686754,1178784.792802726,215.86766821801027,215.86766821801027,3.449078497380259e-05,0.0006647933392671069
1015,10150.0,226.97115384615384,0.0,0,3.14639545,0.0002626311239701921,2.5048997132154203e-07,3.493669470149841e-05,0.9993015101636503,1177888.344810141,216.05663969592072,216.05663969592072,3.493669470149841e-05,0.0006673946287046299
1016,10160.0,227.09230769230768,0.0,0,3.1465057000000005,0.00026353383657667424,2.5448435210435917e-07,3.538890226478692e-05,0.9992924723705019,1176980.9905313747,216.24521302641503,216.24521302641503,3.538890226478692e-05,0.0006700096060543606
1017,10170.0,227.21346153846153,0.0,0,3.1466159500000006,0.0002644396519762966,2.5853806641429436e-07,3.584749306102149e-05,0.9992833070859216,1176062.592830632,216.4333898951768,216.4333898951768,3.584749306102149e-05,0.0006726383466388096
1018,10180.0,227.33461538461538,0.0,0,3.1467262000000003,0.00026534858083394354,2.626519285952541e-07,3.631255352187639e-05,0.9992740125860403,1175133.0131801153,216.62117200269293,216.62117200269293,3.631255352187639e-05,0.0006752809853597008
1019,10190.0,227.45576923076922,0.0,0,3.1468364500000003,0.00026626063385115574,2.6682676321010115e-07,3.67841711657742e-05,0.999264587125384,1174192.1116552528,216.80856105258087,216.80856105258087,3.67841711657742e-05,0.0006779376173565619
1020,10200.0,227.57692307692307,0.0,0,3.1469467,0.0002671758217662584,2.710634051562441e-07,3.726243475490051e-05,0.999255028933739,1173239.746926511,216.9955587639531,216.9955587639531,3.726243475490051e-05,0.0006806083843110498
1021,10210.0,227.6980769230769,0.0,0,3.1470569500000005,0.00026809415535448527,2.753626997823903e-07,3.774743398766287e-05,0.9992453362223013,1172275.7762596854,217.18216685657205,217.18216685657205,3.774743398766287e-05,0.0006832933761236285
1022,10220.0,227.81923076923076,0.0,0,3.1471672,0.00026901564542810685,2.797255030064653e-07,3.8239259724994005e-05,0.9992355071791579,1171300.0555110222,217.3683870597993,217.3683870597993,3.8239259724994005e-05,0.0006859927167833785
1023,10230.0,227.9403846153846,0.0,0,3.1472774500000003,0.0002699403028365579,2.841526814347065e-07,3.873800397657259e-05,0.9992255399695653,1170312.4391233309,217.55422111123187,217.55422111123187,3.873800397657259e-05,0.0006887065274438028
1024,10240.0,228.06153846153845,0.0,0,3.1473877,0.0002708681384665642,2.886451124819342e-07,3.924375988294516e-05,0.9992154327363105,1169312.7801232073,217.73967075539875,217.73967075539875,3.924375988294516e-05,0.0006914349264529317
1025,10250.0,228.18269230769232,0.0,0,3.1474979500000004,0.00027179916324227146,2.9320368449302826e-07,3.975662172928908e-05,0.99920518359944,1168300.9301185703,217.9247377425142,217.9247377425142,3.975662172928908e-05,0.0006941780293833933
1026,10260.0,228.30384615384617,0.0,0,3.1476082,0.00027273338812537374,2.978292968656059e-07,4.027668502288576e-05,0.9991947906547147,1167276.73929491,218.10942383042047,218.10942383042047,4.027668502288576e-05,0.0006969359609978216
1027,10270.0,228.425,0.0,0,3.14771845,0.00027367082411524225,3.0252286017391e-07,4.080404638687479e-05,0.9991842519757379,1166240.056414935,218.29373078636868,218.29373078636868,4.080404638687479e-05,0.0006997088550423792
1028,10280.0,228.54615384615386,0.0,0,3.1478287000000003,0.00027461148224905586,3.0728529629393624e-07,4.133880362711011e-05,0.9991735656126227,1165190.7288172308,218.47766037636453,218.47766037636453,4.133880362711011e-05,0.0007024968066784929
1029,10290.0,228.6673076923077,0.0,0,3.147938950000001,0.0002755553736019295,3.1211753852978187e-07,4.188105585588236e-05,0.9991627295895237,1164128.6024125032,218.6612143795296,218.6612143795296,4.188105585588236e-05,0.0007052999675717423
1030,10300.0,228.78846153846155,0.0,0,3.1480492000000004,0.00027650250928704567,3.1702053174124667e-07,4.243090330202467e-05,0.9991517419084364,1163053.5216853912,218.8443945773814,218.8443945773814,4.243090330202467e-05,0.000708118450771984
1031,10310.0,228.9096153846154,0.0,0,3.14815945,0.00027745290045578494,3.219952324726944e-07,4.29884474575628e-05,0.9991406005462705,1161965.3296933156,219.02720275870644,219.02720275870644,4.29884474575628e-05,0.0007109523899506942
1032,10320.0,229.03076923076924,0.0,0,3.1482697,0.00027840655829785703,3.27042609083184e-07,4.3553791078391386e-05,0.9991293034548415,1160863.8680660913,219.20964071817295,219.20964071817295,4.3553791078391386e-05,0.000713801915658294
1033,10330.0,229.15192307692308,0.0,0,3.1483799500000007,0.0002793634940414336,3.3216364187786326e-07,4.412703827494348e-05,0.9991178485590625,1159748.9770040466,219.39171025792575,219.39171025792575,4.412703827494348e-05,0.0007166671669643512
1034,10340.0,229.27307692307693,0.0,0,3.1484902000000003,0.00028032371895327877,3.373593232406718e-07,4.4708294180717526e-05,0.9991062337635735,1158620.495285328,219.5734131774777,219.5734131774777,4.4708294180717526e-05,0.0007195482450174667
1035,10350.0,229.39423076923077,0.0,0,3.14860045,0.0002812872443388828,3.426306577683343e-07,4.529766554204303e-05,0.9990944569409609,1157478.2602591368,219.7547512900229,219.7547512900229,4.529766554204303e-05,0.0007224453174005951
1036,10360.0,229.51538461538462,0.0,0,3.1487107,0.00028225408154259566,3.4797866240566365e-07,4.589526009098455e-05,0.9990825159442928,1156322.1078556492,219.93572640926857,219.93572640926857,4.589526009098455e-05,0.0007253585020979505
1037,10370.0,229.63653846153846,0.0,0,3.1488209500000006,0.0002832242419477594,3.534043665821821e-07,4.6501187141326484e-05,0.999070408595216,1155151.8725817627,220.11634035116063,220.11634035116063,4.6501187141326484e-05,0.0007282879255633578
1038,10380.0,229.7576923076923,0.0,0,3.1489312000000003,0.0002841977369768425,3.5890881235008873e-07,4.711555717666459e-05,0.9990581326921909,1153967.387528116,220.29659494379305,220.29659494379305,4.711555717666459e-05,0.0007312337566502148
1039,10390.0,229.87884615384615,0.0,0,3.1490414500000004,0.00028517457809157577,3.644930545235656e-07,4.773848211287366e-05,0.9990456860052531,1152768.4843704037,220.4764920118628,220.4764920118628,4.773848211287366e-05,0.0007341961037611708
1040,10400.0,230.0,0.0,0,3.1491517,0.0002861547767930849,3.701581608194181e-07,4.837007518512456e-05,0.9990330662782757,1151554.993374453,220.65603338937396,220.65603338937396,4.837007518512456e-05,0.0007371751288704899
1041,10410.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,1139092.2182078434,222.16906861821477,222.16906861821477,0.0004997611673450517,0.0017657378279122026
1042,10420.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,1126764.6805504567,223.5963069969184,223.5963069969184,0.0004997611673450517,0.0017657378279122026
1043,10430.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,1114570.9095771532,224.94390859296442,224.94390859296442,0.0004997611673450517,0.0017657378279122026
1044,10440.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,1102509.4504841138,226.21743766936126,226.21743766936126,0.0004997611673450517,0.0017657378279122026
1045,10450.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,1090578.864314601,227.42193808912748,227.42193808912748,0.0004997611673450517,0.0017657378279122026
1046,10460.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,1078777.727786585,228.56199732380688,228.56199732380688,0.0004997611673450517,0.0017657378279122026
1047,10470.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,1067104.6331222155,229.64180096336463,229.64180096336463,0.0004997611673450517,0.0017657378279122026
1048,10480.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,1055558.1878791195,230.66517929299908,230.66517929299908,0.0004997611673450517,0.0017657378279122026
1049,10490.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,1044137.014783509,231.63564723007022,231.63564723007022,0.0004997611673450517,0.0017657378279122026
1050,10500.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,1032839.7515650813,232.5564386907012,232.5564386907012,0.0004997611673450517,0.0017657378279122026
1051,10510.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,1021665.0507936925,233.43053627181783,233.43053627181783,0.0004997611673450517,0.0017657378279122026
1052,10520.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,1010611.5797177858,234.26069698325117,234.26069698325117,0.0004997611673450517,0.0017657378279122026
1053,10530.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,999678.0201045632,235.0494746401289,235.0494746401289,0.0004997611673450517,0.0017657378279122026
1054,10540.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,988863.0680818715,235.7992394233137,235.7992394233137,0.0004997611673450517,0.0017657378279122026
1055,10550.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,978165.4339817988,236.51219503115212,236.51219503115212,0.0004997611673450517,0.0017657378279122026
1056,10560.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,967583.842185953,237.19039377605984,237.19039377605984,0.0004997611673450517,0.0017657378279122026
1057,10570.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,957117.0309724133,237.8357499218398,237.8357499218398,0.0004997611673450517,0.0017657378279122026
1058,10580.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,946763.7523643309,238.45005150995183,238.45005150995183,0.0004997611673450517,0.0017657378279122026
1059,10590.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,936522.7719801697,239.03497088344972,239.03497088344972,0.0004997611673450517,0.0017657378279122026
1060,10600.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,926392.8688855595,239.5920740845303,239.5920740845303,0.0004997611673450517,0.0017657378279122026
1061,10610.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,916372.8354467576,240.12282927440458,240.12282927440458,0.0004997611673450517,0.0017657378279122026
1062,10620.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,906461.4771856928,240.62861430153478,240.62861430153478,0.0004997611673450517,0.0017657378279122026
1063,10630.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,896657.6126365794,241.11072352537442,241.11072352537442,0.0004997611673450517,0.0017657378279122026
1064,10640.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,886960.0732040836,241.57037398695977,241.57037398695977,0.0004997611673450517,0.0017657378279122026
1065,10650.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,877367.7030230273,242.00871100447392,242.00871100447392,0.0004997611673450517,0.0017657378279122026
1066,10660.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,867879.3588196129,242.42681326081257,242.42681326081257,0.0004997611673450517,0.0017657378279122026
1067,10670.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,858493.909774152,242.82569744084773,242.82569744084773,0.0004997611673450517,0.0017657378279122026
1068,10680.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,849210.2373852842,243.20632246821833,243.20632246821833,0.0004997611673450517,0.0017657378279122026
