,Depth (m),Temperature (K),Porosity (m^3/m^3),Salt fraction (kg/kg),epsilon_s_prime,epsilon_s_primeprime,sigma_s,alpha_s low band,alpha_s high band,delta_path_loss low band,delta_path_loss high band,T_A Downwelling Low Band (K),T_A Downwelling High Band (K),T_A Upwelling High Band (K)
319,3190.0,142.64807692307693,0.1,0.042,2.8102178072844546,2.0836837819240747e-05,0.00013159346169645225,0.014742296798113952,0.01484027027148259,0.7446463018449385,0.743188618761629,142.40852058051593,142.40259998938316,142.40259998938316
320,3200.0,142.76923076923077,0.1,0.042,2.8103130952271176,2.0908447055193615e-05,0.0001336072919804584,0.014966255328913656,0.01506648314606162,0.7413183627778729,0.7398338367567395,142.53248310602845,142.52871165996,142.52871165996
321,3210.0,142.89038461538462,0.0,0.042,3.06988195,2.4274636246992722e-05,0.00013564844717619794,0.014544573268633692,0.014643212526507939,0.7475968137565641,0.7461234196814396,142.6526551446756,142.6504213801289,142.6504213801289
322,3220.0,143.01153846153846,0.0,0.042,3.0699922,2.4358072740835016e-05,0.00013771724780900862,0.014764904519496311,0.014865563456105131,0.7443096828301521,0.7428127616969912,142.77459165084983,142.7735068610788,142.7735068610788
323,3230.0,143.1326923076923,0.0,0.042,3.0701024500000003,2.444179602161132e-05,0.00013981401752564962,0.014988154547564442,0.015090913885186085,0.740993748012833,0.7394724313087269,142.8977046828976,142.89747224173647,142.89747224173647
324,3240.0,143.25384615384615,0.0,0.042,3.0702127000000003,2.452580707506236e-05,0.00014193908311769285,0.015214354973722364,0.015319298784378453,0.7376490573902078,0.7361024469697022,143.02160823539666,143.02200346146728,143.02200346146728
325,3250.0,143.375,0.0,0.042,3.07032295,2.461010689031697e-05,0.0001440927745450231,0.015443537625295432,0.015550753463879345,0.7342756671834771,0.7327028344837383,143.14604048111426,143.14689429005003,143.14689429005003
326,3260.0,143.49615384615385,0.0,0.042,3.0704332,2.469469645990389e-05,0.0001462754249594498,0.015675734533791858,0.015785313572304296,0.7308736418969857,0.729273627199054,143.2708206059653,143.27200653712038,143.27200653712038
327,3270.0,143.6173076923077,0.0,0.042,3.07054345,2.4779576779763193e-05,0.0001484873707284301,0.015910977932502093,0.01602301510374078,0.7274430544647313,0.7258148660810014,143.3958224667951,143.3972465186907,143.3972465186907
328,3280.0,143.73846153846154,0.0,0.042,3.0706537000000007,2.486474884925838e-05,0.00015072895145890159,0.016149300253953943,0.016263894396279406,0.7239839863956544,0.722326599909399,143.52095759582448,143.52255033480722,143.52255033480722
329,3290.0,143.85961538461538,0.0,0.042,3.0707639500000004,2.4950213671187775e-05,0.00015300051002122773,0.01639073412722038,0.016507988135951272,0.720496527917535,0.7188088853959627,143.6461638397793,143.64787431918606,143.64787431918606
330,3300.0,143.98076923076923,0.0,0.042,3.0708742,2.5035972251796646e-05,0.00015530239257325321,0.01663531237507411,0.01675533336152106,0.7169807781193638,0.7152617872894511,143.77139758196805,143.77318868737464,143.77318868737464
331,3310.0,144.10192307692307,0.0,0.042,3.07098445,2.5122025600788865e-05,0.0001576349485844701,0.016883068010985956,0.017005967463646847,0.7134368450920026,0.7116853785612051,143.89662832990294,143.89847323793467,143.89847323793467
332,3320.0,144.22307692307692,0.0,0.042,3.0710947000000006,2.52083747313389e-05,0.00015999853086029621,0.017134034235964525,0.0172599281880981,0.7098648460669401,0.7080797405308962,144.02183490772688,144.02371440799743,144.02371440799743
333,3330.0,144.34423076923076,0.0,0.042,3.0712049500000003,2.529502066010354e-05,0.00016239349556646228,0.017388244435230422,0.017517253640692215,0.7062649075530024,0.7044449629673403,144.14700275870814,144.1489032402756,144.1489032402756
334,3340.0,144.4653846153846,0.0,0.042,3.0713152,2.5381964407234203e-05,0.0001648202022535141,0.017645732174723535,0.017777982286715645,0.7026371654708006,0.700781144266521,144.27212202602914,144.27403397216239,144.27403397216239
335,3350.0,144.58653846153845,0.0,0.042,3.07142545,2.5469206996388573e-05,0.00016727901388142086,0.017906531197437826,0.018042152957336015,0.698981765284747,0.697088391529506,144.3971861842455,144.3991030536451,144.3991030536451
336,3360.0,144.7076923076923,0.0,0.042,3.0715357000000005,2.5556749454742997e-05,0.0001697702968442992,0.018170675419580607,0.018309804847727987,0.695298862132436,0.6933668207555721,144.52219106266122,144.52410846266204,144.52410846266204
337,3370.0,144.82884615384614,0.0,0.042,3.0716459500000006,2.564459281300439e-05,0.00017229442099524406,0.018438198926551998,0.018580977522480804,0.6915886209511928,0.6896165569313811,144.64713414862464,144.649049227714,144.649049227714
338,3380.0,144.95,0.0,0.042,3.0717562000000003,2.5732738105422285e-05,0.00017485175967127539,0.018709135968740305,0.01885571091914379,0.6878512166015954,0.6858377341452763,144.77201409112183,144.77392509519808,144.77392509519808
339,3390.0,145.07115384615383,0.0,0.042,3.07186645,2.58211863698013e-05,0.00017744268971839114,0.018983520957130087,0.019134045348312794,0.6840868339877505,0.6820304957473808,144.89683034777426,144.8987362979075,144.8987362979075
340,3400.0,145.19230769230768,0.0,0.042,3.0719767,2.5909938647512986e-05,0.00018006759151673526,0.019261388458718057,0.019416021497423303,0.680295668174126,0.6781949944563066,145.02158293446294,145.02348339429471,145.02348339429471
341,3410.0,145.31346153846152,0.0,0.042,3.0720869500000005,2.5998995983508454e-05,0.00018272684900587518,0.019542773191733722,0.019701680434047214,0.6764779244987144,0.6743313924709764,145.1462722483075,145.14816715718445,145.14816715718445
342,3420.0,145.43461538461537,0.0,0.042,3.0721972,2.6088359426330433e-05,0.00018542084971018887,0.01982771002066078,0.01999106360786983,0.6726338186823092,0.6704398615981906,145.2708989429781,145.27278849699212,145.27278849699212
343,3430.0,145.55576923076922,0.0,0.042,3.0723074500000003,2.6178030028125764e-05,0.00018814998476436638,0.020116233951055006,0.020284212852671415,0.6687635769336786,0.666520583377408,145.39546384125148,145.39734840898217,145.39734840898217
344,3440.0,145.67692307692306,0.0,0.042,3.0724177,2.626800884465754e-05,0.00019091464893901942,0.02040838012415512,0.020581170391511576,0.6648674360504041,0.6625737491601922,145.51996787399386,145.52184793724766,145.52184793724766
345,3450.0,145.7980769230769,0.0,0.042,3.0725279500000005,2.6358296935317938e-05,0.00019371524066640432,0.020704183811283517,0.020881978836792273,0.6609456435151503,0.6585995602555794,145.64441203783113,145.64628815025242,145.64628815025242
